product,review_original,source,review_date,original_rating,review_en,rating,threat_category
Kiko Milano General,"el producto ha llegado roto, no se puede usar. tras varios email no se hacen responsables ni de la devolución,  dicen que yo tengo que pagar los gastos de envío.. a milán... y tampoco me envían uno nuevo
así que me quedo sin producto y sin mi dinero
una empresa de tal dimensión, debe hacerse cargo si hay algún problema. me ha llegado roto y ellos, kiko milano se queda mi dinero.",Trustpilot,2025-02-17T15:26:04.000Z,3.0,"el producto ha llegado roto, no se puede usar. tras varios email no se hacen responsables ni de la devolución,  dicen que yo tengo que pagar los gastos de envío.. a milán... y tampoco me envían uno nuevo
así que me quedo sin producto y sin mi dinero
una empresa de tal dimensión, debe hacerse cargo si hay algún problema. me ha llegado roto y ellos, kiko milano se queda mi dinero.",3.0,Neutral/Positive
Kiko Milano General,sincèrement marque kiko je ne valide pas du tout j ai vu ma peau se déshydrater avec ces produits peau très sèche j ai du vraiment reprendre des produits très naturels pour réhydrater ma peau que soit creme maquillage ou autres je ne recommande vraiment cpas cette marque,Trustpilot,2025-02-13T22:49:47.000Z,3.0,sincèrement marque kiko je ne valide pas du tout j ai vu ma peau se déshydrater avec ces produits peau très sèche j ai du vraiment reprendre des produits très naturels pour réhydrater ma peau que soit creme maquillage ou autres je ne recommande vraiment cpas cette marque,3.0,Neutral/Positive
Kiko Milano General,"fards à paupières en stick, rouge à lèvres mat tip top  et base matifiant e. pour moi , c'est un grand oui, je recommande vivement kiko.",Trustpilot,2025-02-09T12:52:40.000Z,3.0,"fards à paupières en stick, rouge à lèvres mat tip top  et base matifiant e. pour moi , c'est un grand oui, je recommande vivement kiko.",3.0,Neutral/Positive
Kiko Milano General,they use phenoxyethanol which is endocrine disrupters in their green mascaras. surely green mascara should be without all the added chemicals which are unsafe for us. it should never been called green in the first place. i emailed kiko customer services and they were not interested at all. terrible kiko i will definitely not be buying your green range again.,Trustpilot,2025-02-05T23:13:24.000Z,3.0,they use phenoxyethanol which is endocrine disrupters in their green mascaras. surely green mascara should be without all the added chemicals which are unsafe for us. it should never been called green in the first place. i emailed kiko customer services and they were not interested at all. terrible kiko i will definitely not be buying your green range again.,3.0,Neutral/Positive
Kiko Milano General,"fatto un ordine on line , il 5 gennaio , arrivato l' ordine mi accorgo di un errore , ho pagato un campione omaggio, sul cartoncino c'è scritto vietata la vendita,contatto il giorno 12 ilservizio clienti per fare reclamo e mi rispondono con un messaggio pre impostato, chiedo il reso ...nulla ..vengo ricontattata dopo 10 giorni, mi chiedono fattura , foto mando tutto e niente...servizio pessimo .ho scritto a paypal che ha risolto . ho ricevuto il rimborso ..che dire ....., assistenza clienti kiko inesistente",Trustpilot,2025-02-05T18:22:33.000Z,3.0,"fatto un ordine on line , il 5 gennaio , arrivato l' ordine mi accorgo di un errore , ho pagato un campione omaggio, sul cartoncino c'è scritto vietata la vendita,contatto il giorno 12 ilservizio clienti per fare reclamo e mi rispondono con un messaggio pre impostato, chiedo il reso ...nulla ..vengo ricontattata dopo 10 giorni, mi chiedono fattura , foto mando tutto e niente...servizio pessimo .ho scritto a paypal che ha risolto . ho ricevuto il rimborso ..che dire ....., assistenza clienti kiko inesistente",3.0,Neutral/Positive
Kiko Milano General,"acquistati rossetti indelebili da kiko. fanno schifo!
appena passati sulle labbra si sono verificati pessimi. si formano dei grumi che mi sono ritrovata in bocca e sul mio giubotto che ho dovuto lavare. nessun altro rossetto mi ha fatto questo scempio sulla bocca. 
ve lo sconsiglio vivamente
la responsabile kiko mi ha detto che dipende dalle mie labbra. assurdo!!!",Trustpilot,2025-02-05T17:02:40.000Z,3.0,"acquistati rossetti indelebili da kiko. fanno schifo!
appena passati sulle labbra si sono verificati pessimi. si formano dei grumi che mi sono ritrovata in bocca e sul mio giubotto che ho dovuto lavare. nessun altro rossetto mi ha fatto questo scempio sulla bocca. 
ve lo sconsiglio vivamente
la responsabile kiko mi ha detto che dipende dalle mie labbra. assurdo!!!",3.0,Neutral/Positive
Kiko Milano General,"passeggiando nel centro commerciale "" le porte di napoli siamo entrate nel negozio kiko per una matita....ci ha accolto la bravissima venditrice loredana che con il suo carisma e bravura ci ha fatto acquistare metà negoziocomplimenti loredana",Trustpilot,2025-02-03T17:54:12.000Z,3.0,"passeggiando nel centro commerciale "" le porte di napoli siamo entrate nel negozio kiko per una matita....ci ha accolto la bravissima venditrice loredana che con il suo carisma e bravura ci ha fatto acquistare metà negoziocomplimenti loredana",3.0,Neutral/Positive
Kiko Milano General,"the manager in the windsor shop was so rude.  i chose my purchase, paid and left the shop.  at home i realised that i been given the wrong product.  i had to return to the shop, pay for parking, fuel to get there and  the manager’s attitude was i should be thankful for the staff’s help…she could not understand my inconvenience but expected me to be grateful.  this is why customers, like me, vote with their feet, and do not return.  customer service is non existent.",Trustpilot,2025-02-03T11:26:15.000Z,3.0,"the manager in the windsor shop was so rude.  i chose my purchase, paid and left the shop.  at home i realised that i been given the wrong product.  i had to return to the shop, pay for parking, fuel to get there and  the manager’s attitude was i should be thankful for the staff’s help…she could not understand my inconvenience but expected me to be grateful.  this is why customers, like me, vote with their feet, and do not return.  customer service is non existent.",3.0,Neutral/Positive
Kiko Milano General,"fui a devolver un producto que había comprado y que tampoco había usado y la dependienta me hablo en un tono muy borde y condescendiente. siempre compro en la tienda y nos la primera vez que está chica es desagradable con los clientes. tiene un problema de actitud, no debería hablarle así a los clientes y menos siendo menores de edad. 
sinceramente de las peores experiencias que he tenido en una tienda.",Trustpilot,2025-02-02T22:55:08.000Z,3.0,"fui a devolver un producto que había comprado y que tampoco había usado y la dependienta me hablo en un tono muy borde y condescendiente. siempre compro en la tienda y nos la primera vez que está chica es desagradable con los clientes. tiene un problema de actitud, no debería hablarle así a los clientes y menos siendo menores de edad. 
sinceramente de las peores experiencias que he tenido en una tienda.",3.0,Neutral/Positive
Kiko Milano General,"so, i ordered two palettes; delivery was pricy but they looked lovely. they arrived rattling around inside a cardboard box with no padding and (as a result) with the pressed powder smashed to dust. kiko gave me the runaround to return them, and made me pay the return postage. they only reimbursed me at all when i kicked up a fuss, and didn’t repay me for the cost of either postage. won’t use again. a great shame as the powder looked very pretty.",Trustpilot,2025-02-01T16:52:08.000Z,3.0,"so, i ordered two palettes; delivery was pricy but they looked lovely. they arrived rattling around inside a cardboard box with no padding and (as a result) with the pressed powder smashed to dust. kiko gave me the runaround to return them, and made me pay the return postage. they only reimbursed me at all when i kicked up a fuss, and didn’t repay me for the cost of either postage. won’t use again. a great shame as the powder looked very pretty.",3.0,Neutral/Positive
Kiko Milano General,"faccio riferimento all'ordine online 55411388 e alla relativa assistenza n.01457657 mal gestita da marsia e claudia, che hanno ignorato la mia richiesta sia nelle parole che nei fatti. ho fatto un ordine online con i relativi sconti proposti, è arrivato un articolo errato, ho chiesto di poterlo sostituire anche di persona in un punto vendita. allegramente hanno deciso che per me era meglio avere il rimborso senza reso. ho spiegato che non è una soluzione che per me va bene perché ho un articolo che non mi serve e che non utilizzerò e devo ricompare l'articolo mancante, che invece mi serve, a prezzo pieno. quindi ho ribadito che vorrei poterlo sostituire. risposta? ""tutto a posto, ti abbiamo rimborsato!"" ignorando per la seconda volta quanto ribadito. dopo un'ora mi è arrivato il messaggio di paypal che avevo ricevuto un rimborso. devo ritenermi fortunata perché rispetto alle altre recensioni disastrose almeno io ho avuto un rimborso? comunque non ci siamo. se questo è il servizio potete anche farne a meno.",Trustpilot,2025-01-31T22:16:14.000Z,3.0,"faccio riferimento all'ordine online 55411388 e alla relativa assistenza n.01457657 mal gestita da marsia e claudia, che hanno ignorato la mia richiesta sia nelle parole che nei fatti. ho fatto un ordine online con i relativi sconti proposti, è arrivato un articolo errato, ho chiesto di poterlo sostituire anche di persona in un punto vendita. allegramente hanno deciso che per me era meglio avere il rimborso senza reso. ho spiegato che non è una soluzione che per me va bene perché ho un articolo che non mi serve e che non utilizzerò e devo ricompare l'articolo mancante, che invece mi serve, a prezzo pieno. quindi ho ribadito che vorrei poterlo sostituire. risposta? ""tutto a posto, ti abbiamo rimborsato!"" ignorando per la seconda volta quanto ribadito. dopo un'ora mi è arrivato il messaggio di paypal che avevo ricevuto un rimborso. devo ritenermi fortunata perché rispetto alle altre recensioni disastrose almeno io ho avuto un rimborso? comunque non ci siamo. se questo è il servizio potete anche farne a meno.",3.0,Neutral/Positive
Kiko Milano General,sinceramente ho ordinato due volte e mi sono trovata benissimo… i prodotti ottimi ma già li conosco… il servizio mi interessa perché alcuni prodotti non li trovo più nel punto vendita di riferimento,Trustpilot,2025-01-31T19:57:06.000Z,3.0,sinceramente ho ordinato due volte e mi sono trovata benissimo… i prodotti ottimi ma già li conosco… il servizio mi interessa perché alcuni prodotti non li trovo più nel punto vendita di riferimento,3.0,Neutral/Positive
Kiko Milano General,"this is a terrible company, who are fraudulently keeping money. i returned faulty products and had to pay to return which is illegal with faulty goods. then no refund 20 emails later and customer service are a waste of space just keep saying be patient! i just spoke to my credit card company and they have disputed the transaction. wish i had checked all the reviews.",Trustpilot,2025-01-31T19:36:01.000Z,3.0,"this is a terrible company, who are fraudulently keeping money. i returned faulty products and had to pay to return which is illegal with faulty goods. then no refund 20 emails later and customer service are a waste of space just keep saying be patient! i just spoke to my credit card company and they have disputed the transaction. wish i had checked all the reviews.",3.0,Fraud & Scam Threat
